model_name,audio_path,reference,hypothesis,reference_norm,hypothesis_norm,latency_sec,audio_duration_sec,error
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/2c/0d8eefa81752.wav,ну так вот,ну так вот,ну так вот,ну так вот,0.6802198750083335,0.76,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/e7/bb87a894e2de.wav,что вы,что,что вы,что,0.6848714579828084,0.38,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/46/147ef64edc2e.wav,там расскажет и соседи подтвердили всё нормально в чём дело,там расскажешь соседи подтвердили все нормально все дело,там расскажет и соседи подтвердили все нормально в чем дело,там расскажешь соседи подтвердили все нормально все дело,0.7667063330009114,3.52,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/50/911d583db64b.wav,я слушаю вас,я слушаю вас,я слушаю вас,я слушаю вас,0.6878399160050321,1.21,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/f8/86b3f062206c.wav,сколько,сколько,сколько,сколько,0.6784439999901224,0.62,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/ed/f700871133c4.wav,ну зачем красногорский суда что вы в какой области он находится красногорский,ну зачем красногорский суда что вы в какой области он находится красногорский,ну зачем красногорский суда что вы в какой области он находится красногорский,ну зачем красногорский суда что вы в какой области он находится красногорский,0.8068199580011424,4.89,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/6f/dec005be6f17.wav,нет я буду серьёзно президентом россии голосуйте за меня,нет я буду серьезным президентом россии голосуйте за меня,нет я буду серьезно президентом россии голосуйте за меня,нет я буду серьезным президентом россии голосуйте за меня,0.7564398749964312,3.04,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/f7/6e0000cebc46.wav,аллё сторож по отделу военного комиссариата,алло сторыжской отдел военного комиссариата,алле сторож по отделу военного комиссариата,алло сторыжской отдел военного комиссариата,0.7292779580166098,2.41,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/7a/b6a05ee3aed4.wav,военкомата сторож,банкоматы стерешь,военкомата сторож,банкоматы стерешь,0.6892295409925282,1.23,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/19/324df1d1cdc4.wav,ну так я вам улицу культуры восемь,ну так я вам улицу культуры восемь,ну так я вам улицу культуры восемь,ну так я вам улицу культуры восемь,0.730481000005966,2.35,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/9f/c415e12be5bc.wav,с мужиком разговариваешь,с мужиком разговариваешь,с мужиком разговариваешь,с мужиком разговариваешь,0.7059930420073215,1.51,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/9e/4052b6d517a0.wav,красногорск эт куда ехатьто,красногорск то куда ехать то,красногорск эт куда ехатьто,красногорск то куда ехать то,0.7082807919941843,1.93,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/96/315c2c20677e.wav,к ебени матери чтоб не существовали,ебы не матери чтоб не существовали,к ебени матери чтоб не существовали,ебы не матери чтоб не существовали,0.7269867080030963,2.5,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/d6/390196636a25.wav,в каком смысле,,в каком смысле,,0.6840673340193462,0.67,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/da/cce39a6ff941.wav,закрой своё ебало вонючее блять поняла,заходи в свое ебало вонючее блять поняла,закрой свое ебало вонючее блять поняла,заходи в свое ебало вонючее блять поняла,0.7544250830251258,2.68,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/44/1a7831e464fc.wav,город краснограйтск,город красноабратск,город краснограйтск,город красноабратск,0.696252708992688,1.26,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/18/f7813fb7e199.wav,студенты долбились в очко,студенты долбились в очко,студенты долбились в очко,студенты долбились в очко,0.688722457998665,1.57,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/2d/90e35deef463.wav,здравствуйте,здравствуйте,здравствуйте,здравствуйте,0.683781125000678,0.83,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/61/9c4131a1c84d.wav,потому что у тебя рот гнилой блять,потому что у тебя рот гнилой блять,потому что у тебя рот гнилой блять,потому что у тебя рот гнилой блять,0.6913758339942433,1.57,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/09/4c8cd421cbd3.wav,нет када я хочу общаться с людьми я конечно отвечаю этим людям либо я им з звоню сама и както извещаю о себе,нет когда я хочу общаться с людьми я конечно отвечаю этим людям либо я им звоню сама как то извещаю о себе,нет када я хочу общаться с людьми я конечно отвечаю этим людям либо я им з звоню сама и както извещаю о себе,нет когда я хочу общаться с людьми я конечно отвечаю этим людям либо я им звоню сама как то извещаю о себе,0.855585625016829,6.13,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/90/465951613ec0.wav,ноль четыре песят пять,ноль четыре пять,ноль четыре песят пять,ноль четыре пять,0.7244764579809271,1.94,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/dc/f5f06b2ae3e2.wav,ну в принципе логично чё,ну в принципе логично что,ну в принципе логично че,ну в принципе логично что,0.7129264999821316,1.81,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/d4/b92098f7916a.wav,привет,привет,привет,привет,0.6810337089991663,0.41,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/89/980ec26f4cb0.wav,я вам не звоню это вы мне щас звоните,я вам не звоню это вы мне сейчас звоните,я вам не звоню это вы мне щас звоните,я вам не звоню это вы мне сейчас звоните,0.7207594999927096,2.15,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/99/638bd4328644.wav,начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник,начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник,начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник,начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник,0.8266706250142306,5.5,
