path,text,char_len,n_tokens,n_fillers,filler_ratio,n_latin_tokens
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/e9/b9b0f7ef26da.wav,да конечно тя почему не посадилито ты чё я ничё не понимаю,58,12,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/5d/ef2eaec2d978.wav,гондон блядь педараст блядь,27,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/05/1d2476ec73d4.wav,не получите,11,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/65/cd196af9ca70.wav,а есть значит предложение снять сюжет про,41,7,1,0.1429,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/90/2af1614b35d0.wav,ну не в этом дело,17,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/97/8631ef8076b9.wav,в областном центре обращайтесь пожалуйста по вопросам пенсионного обеспечения вашего к ним,90,12,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/4a/b14dc5d3e878.wav,на этом разговор окончен,24,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/e8/89f6f42cc79b.wav,да скажи что ты,15,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/21/a4aacb86dc1b.wav,ну я вам сказал краснодарский краевой,37,6,1,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/e6/2bfe6f76ded5.wav,таких нет,9,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/44/ae4e24f5406e.wav,ну ты ж провокатор,18,4,1,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/55/988aa4d20562.wav,сейчас я наберу номер телефона милиции и узнаем ваш номер телефона,66,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/2c/282073bccf63.wav,какой то странный разговор завели,33,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/40/235241cd8c99.wav,какая у меня пенсия,19,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/fb/7ba3a605517e.wav,а у твоего видимо частенько такое бывает да,43,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/bf/7b59f55c4de5.wav,начальнику второго отделения тристо четырнадцатый кабинет,57,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/cf/15688d22d8d9.wav,да отсосёшь отсоси хуй сначала в ментовке,41,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/9f/b4875d15d8ca.wav,ну сука ты,10,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/47/6f21dfad88fb.wav,поставил меня вести программу дом два очень почётно,51,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/a8/cfbf1393dd8d.wav,иди снег хоть разгребай ёптыть у своего подъезда щас снега не проебать везде,76,13,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/7f/dd5c83db43cb.wav,я вас снимаю с дежурства,24,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/43/e35929a5036c.wav,шестнадцатый кабинет,20,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/0a/a8934d12d1e1.wav,бабка хуйня,11,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/d9/88b703a40f61.wav,да у меня челюсть выбили так я щас боюсь,40,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/13/b096f2bfe8de.wav,по матушке и так далее,22,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/9d/a009d67b83f3.wav,чё названиваешь лёня,20,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/5a/82fdc5cb9a68.wav,начальник щас всё ещё рабочего дня нет он,41,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/3d/79a4ffdeac42.wav,это называется пранки,21,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/aa/2c3f40c516c6.wav,они такие же граждане российской федерации так как такие же как и ты понимаешь ничем не отличающиеся,100,17,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/7a/e493cf0ba46b.wav,а нельзя эту телеграмму послать по факсу,40,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/c7/00a70ab4d7aa.wav,очень тебе,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/42/b6c00d1a683f.wav,вы отловили чтоли съели уже,27,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/ca/2c93f9fbb58b.wav,кто это кто,11,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/06/3c7360d23db2.wav,большой палец можно поставить,29,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/e6/1bb7fe8c7cf2.wav,я тебя разъебу щас ебень блять,30,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/b8/751a435f3d44.wav,двести четырнадцатый кабинет в понедельник к девяти часам,57,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/b9/662022dc1e9d.wav,оцарапать его надо,18,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/c2/fd60c945189c.wav,дело в том что вы не хотите извиниться,38,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/b9/80122870db27.wav,мегунько иван фамилия моя мегунько,34,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/09/f38f8a3ad64f.wav,щас в ментовку сдам я тя посажу на несколько лет,48,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/ec/d96c45d00972.wav,ты в какой колониито живёшь ты там а,36,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/44/030f5a99fad6.wav,он мне тоже звонил сегодня,26,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/01/0ce6496aaa8a.wav,ту точно в скорою ёбт твою,26,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/c7/04b854fda87f.wav,ну мы щас на границе,20,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/ef/4b6297c5e0f5.wav,так начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник,85,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/fd/5c60691a36cb.wav,иосиф давидыч,13,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/0a/3b9546a7281f.wav,ну я говорю ты пришёл с прогулки или чё ты там делаешь,54,12,1,0.0833,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/fe/fa3fd0a81a0b.wav,слушайте ну это,15,3,2,0.6667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/18/462b15088211.wav,на шестнадцать,14,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/55/aef2695bd981.wav,тябрьский прибыть в,19,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/52/c6bffac8f6eb.wav,хотя я тебе нос точно сломаю,28,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/27/6e5f81496bb0.wav,второго отделения,17,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/9a/e78dedce7657.wav,просто я в тот раз за тобой заходил а ты не открыл,50,12,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/0c/f4df16fb144f.wav,ложись спать полковник,22,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/ab/de2d719cb521.wav,передавать ивоварова,20,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/1a/ecd36496e867.wav,сторож или начальник вы,23,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/e0/3821aac2bed7.wav,чтоб те пизды дать,18,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/99/4a9f5b7323c7.wav,какое отношение имеет ваша пенсия к моему отделению,51,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/31/536536f10cc0.wav,не не не не подожди ты если так грамотно хочешь ну обрисуй мою болезнь,70,14,1,0.0714,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/ae/437f8ef5fb7e.wav,послушай нуу я общаюсь с какойто узбечкой почему бы не покривляться,67,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/5f/9701a80bdd63.wav,вам так доходчиво будет или нет,31,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/64/cf394d5ac11a.wav,ну давай приезжай ко мне в архангельск я тебе поляну накрою красиво всё сделаю,78,14,1,0.0714,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/02/7085e184608a.wav,вась или как его там соколов,28,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/22/7ffb8c3e77f7.wav,нет как ты на меня можешь выйти,31,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/5b/479c3d5edc89.wav,под кобылу залез ёб ёб и не кончил,34,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/a4/90ad28014043.wav,вы чё говорите начните сначала чёто какойто бред несёте,55,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/94/2515702689dc.wav,передайте,9,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/85/2c56a4bb3704.wav,ну она же мне отвечает значит всё в порядке значит я её интересую как мужчина это ты же там если ты не состоятелен понимаешь какой смысл сейчас орать,149,28,4,0.1429,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/f1/75b3423273f7.wav,проститутка длинновязая на тринадцатом этаже,44,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/0a/b44827b7fdc6.wav,хорошая мелодия,15,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/b7/d09e6fce067e.wav,меня интересует восемь букв,27,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/e3/c15d7fcb46a5.wav,а фамилия фамилия ещё раз,25,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/ea/ab1092ca0551.wav,это город чебоксары вы куда звоните,35,6,1,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/6f/00223c4be949.wav,обязательно,11,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/b8/73087ea92913.wav,дебилам,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/e9/faa2b5098766.wav,сорок девять восемьдесят пять,29,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/59/5792dd444c98.wav,вы должны всё о себе рассказывать,33,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/94/2a35e9a3e08f.wav,ну ты или у без ума совсем ведь я только шо приехал поставил машину я сегодня целый день не был дома как я мог кому звонить,123,26,1,0.0385,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/41/277bff08389c.wav,я чё не по русски что ли сказал начальнику прибыть в триста четырнадцатый кабинет,81,14,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/fa/62015240e004.wav,ты можешь выделить какието критерии хорошего воспитания ну ты можешь сказать почему ты считаешь что ты воспитываешь её хорошо может быть ты можешь привести пример плохого воспитания например,190,28,1,0.0357,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/d1/2b2b6c227ec1.wav,ты кто такой по жизни вообще не пойму,37,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/70/a390379efa59.wav,дежурный по военкомату,22,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/e4/cf95bf06d619.wav,ну я понимаю что вы сторож тушинского военкомата,48,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/12/b930d124ea88.wav,ты понял куда,13,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/f8/936be2a0eefe.wav,алмаз фентофендинович,21,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/78/d7211b99b74c.wav,ммм понятно,11,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/cd/82059589a92a.wav,да не не,8,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/61/7fb5c5bc6899.wav,вы поговорим,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/ac/fdff00214601.wav,что срочно,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/aa/d4d905d5bdf1.wav,чему тебя в школе выучили,25,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/e6/93cbfd028e24.wav,ой не надо,10,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/a6/02e9ff462687.wav,да спасибо,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/78/efa7e65810e1.wav,вы наверно в прошлом какойто госслужащий да,43,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/48/12aed0787ed0.wav,тушинского,10,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/f0/b9aeea97b265.wav,лучше сами отдайте хуже будет,29,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/70/c344b728d1cc.wav,а что толкуто дорогой мой хороший,33,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/46/6a4e392f8a30.wav,не понял,8,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/e9/2f52c1f969b7.wav,да хорошо дай бог тебе здоровья,31,6,0,0.0,0
